State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Handawada,NA,19.16848515,81.23480737,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Nadisagar,NA,19.17148957,81.84385894,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Ursibeda,NA,19.17226793,81.75040914,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Chokar,NA,19.17234041,81.92008849,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Parapur,NA,19.17520433,81.68008048,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Chandanpur,NA,19.1778,81.7672,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Bedma,NA,19.17990721,81.27827978,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Kumhali,NA,19.18338004,81.77580573,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Kaknar,NA,19.18342083,81.77590228,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,TOKOPAAL,sub_cen,Markapal,NA,19.18633515,81.87545345,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Bade Umargaon,NA,19.19070566,82.02002679,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Bhatpal,NA,19.19087594,81.9269388,Y,Physical,Rural,Public,NA
Chhattisgarh,Bijapur,BHAIRAMGARH,sub_cen,Murkinar,NA,19.19131986,80.71796106,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Mongarpal,NA,19.19403583,81.98293687,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Chote Dewda,NA,19.19526542,82.043788,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Mandhota,NA,19.1964863,81.84325561,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Chitrakot,NA,19.1967,81.7165,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Binta,NA,19.2002,81.5618,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Bhaisgaon,NA,19.20086889,81.79155871,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Marikoder,NA,19.20108761,81.5615403,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Sataspur,NA,19.20174932,81.56554915,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Retawand,NA,19.2026724,81.93348258,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Bastar,NA,19.20270878,81.93337582,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Balenga,NA,19.2031733,81.93348505,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Khadka,NA,19.2031869,81.93374665,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Bodli,NA,19.20323568,81.42087206,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Harakoder,NA,19.20341632,81.45172918,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,LOHANDIGUDA,sub_cen,Chandela,NA,19.20445176,81.5608142,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Nalpawand,NA,19.20474018,82.1563835,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Bhond,NA,19.2074055,81.9017009,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Lamker,NA,19.20743259,81.90182627,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Tirtha,NA,19.21433134,81.70824922,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Bagbahara,NA,19.2144,81.944,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Pandanar,NA,19.21484704,82.02524638,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Ghotia,NA,19.22459282,81.7552009,Y,Physical,Rural,Public,NA
Chhattisgarh,Bijapur,BHAIRAMGARH,sub_cen,Bedre,NA,19.2349256,80.71867374,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Kinjoli,NA,19.24024729,82.0317947,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Kosmi,NA,19.24063433,82.09326291,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Dube Umargaon,NA,19.24093,81.98793,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Kudur,NA,19.241312,81.526728,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Rotma,NA,19.24182714,81.83273824,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Rajpur,NA,19.24257974,81.7999448,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Pathari,NA,19.24273318,81.73161648,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Rajnagar,NA,19.24301947,82.07099199,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Baghmohlai,NA,19.25350636,81.89750367,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Sargipal,NA,19.26771958,82.15509553,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Mundagaon,NA,19.26829551,81.77385327,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Muli,NA,19.26847321,82.0399374,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Bakawand,NA,19.27040535,82.10107622,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Khadpadi,NA,19.2721372,81.63050559,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Murkuchi,NA,19.27345788,81.81456633,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Siwni,NA,19.27349949,81.81457355,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Ichhapur,NA,19.27540741,81.94320661,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Kudalgaon,NA,19.27552536,81.94942774,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Dimrapal,NA,19.28088116,82.07661754,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Sonarpal,NA,19.2839142,81.87185622,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Devda,NA,19.28474557,81.85187878,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Koudawand,NA,19.28698788,82.10718672,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Khorkhosa,NA,19.28992947,81.91395409,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Kalhaza,NA,19.28993754,81.08868844,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Ader,NA,19.29000437,81.08858897,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Chapka,NA,19.29002241,81.88267669,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,BadeAmabal,NA,19.29653442,81.79225602,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Bodanpal,NA,19.29734952,81.79208629,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Tekapal,NA,19.30091349,81.53179179,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Odiyapal,NA,19.30296842,82.06904095,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Gondiyapal,NA,19.30467674,81.69767832,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Belputi,NA,19.30501559,82.01224351,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Mandlapal,NA,19.31123048,81.72608973,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Kua,NA,19.31614833,81.24150833,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Pahurbel,NA,19.3171992,82.14058889,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Khotlapal,NA,19.319117,82.03310698,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Piplawand,NA,19.323771,81.95517,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Phafani,NA,19.3254071,81.88854648,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Sonpur,NA,19.329121,82.1033428,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Cherakur,NA,19.33061,81.71875,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Hasalnar,NA,19.33197673,81.55489992,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Borigaon,NA,19.33341511,82.04438456,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Bhanpuri,NA,19.33617143,81.83649982,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Hadeli,NA,19.338776,81.529472,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Jaitgiri,NA,19.33968145,82.14782749,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Sindhakarmari,NA,19.33979013,82.14780671,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Bakel,NA,19.33995364,81.80860384,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Mangnar,NA,19.34523962,82.04432198,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Pharsaguda,NA,19.34863256,81.81716099,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Hasel,NA,19.352631,81.510266,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Deurgaon,NA,19.35284325,81.90077928,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Sawra,NA,19.35425243,82.01527251,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Kungarpal,NA,19.35586,81.750099,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Nandpura,NA,19.3569674,81.84581913,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Kadenar,NA,19.361858,81.455364,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Orccha,NA,19.36441386,81.17941522,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Baniagaon,NA,19.36547038,81.92924388,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Mandali,NA,19.36565571,81.17908124,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Karpawand,NA,19.36570594,82.08786385,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Kesharpal,NA,19.37609582,81.90120354,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Ghodagaon,NA,19.38391535,81.78635288,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Chiurgaon,NA,19.38535575,82.06699875,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Mulnar,NA,19.39344913,81.53254558,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Makdi,NA,19.39941154,81.74600788,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Lakhapuri,NA,19.40188423,81.52486099,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Mungapadar,NA,19.40310609,81.6825024,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Gadantarai,NA,19.40545728,81.55296056,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Gorenga,NA,19.40976012,81.94274485,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Jaibel,NA,19.41082879,81.9738011,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Chindgaon,NA,19.41567763,81.99307335,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Dhanpur,NA,19.41792196,82.09798391,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Kanhargaon,NA,19.41907957,81.38515943,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Gomagal,NA,19.42252833,81.12547333,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Golawand,NA,19.42469555,81.60575804,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BASTAR,sub_cen,Turpura,NA,19.432199,81.943901,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Jobha,NA,19.44602159,81.75618806,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Chhote Dongar,NA,19.4472831,81.32642614,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Sulenga,NA,19.45743667,81.40389167,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Kariyakata,NA,19.4585443,81.61573145,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Badebajoda,NA,19.46226099,81.70612979,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Kolawal,NA,19.46655553,82.0757384,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Dahikonda,NA,19.4726358,81.72511865,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Dhaudai,NA,19.47824242,81.35603731,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Sonabal,NA,19.48156572,81.66681595,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Madhonaar,NA,19.48723667,81.37785333,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Satosha,NA,19.48953292,82.0417836,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Pathri,NA,19.49142709,82.04425685,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Hangwa,NA,19.49365181,81.56260539,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Baniagaon,NA,19.50047988,81.69745178,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Kamela,NA,19.50204112,81.83960286,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Madanar1,NA,19.5027188,81.64607657,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Chitalur,NA,19.5035368,81.92432456,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Bakhra,NA,19.50947811,81.75417894,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Padamkot,NA,19.52015552,81.02356631,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Gumarka,NA,19.52036353,81.02342667,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Kutal,NA,19.52049943,81.02453461,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Bamhani,NA,19.52098936,81.63227154,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Badekanera,NA,19.52217482,81.80134079,Y,Physical,Rural,Public,NA
Chhattisgarh,Bastar,BAKAVAND,sub_cen,Mohlai,NA,19.52504229,81.91845536,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Madanar,NA,19.52615686,81.45652521,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Kusma,NA,19.52645711,81.66308755,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Mahimagawadi,NA,19.53610463,81.36572127,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Bayanar,NA,19.53977181,81.50182394,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Karanji,NA,19.54347805,81.73443051,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Gattakal,NA,19.5476341,81.1192172,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Sambalpur,NA,19.548701,81.64235,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Badebendri,NA,19.5549417,81.77207009,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Nelangur,NA,19.56492009,81.07612284,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Kachchapal,NA,19.5653362,81.07639102,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Anatpur,NA,19.57220934,82.03929057,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Bedagaon,NA,19.57317321,81.91875353,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Kotenar,NA,19.58752062,81.18968797,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Nelnar,NA,19.58754664,81.18974571,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Nednar,NA,19.58773263,81.18880832,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Kopabeda,NA,19.5888981,81.64578058,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Akabeda,NA,19.59293561,81.1810896,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Tadonar,NA,19.59294132,81.18095193,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Kongera,NA,19.59406549,81.52718939,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Kerawahi,NA,19.595851,81.663777,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Jamkot,NA,19.59694023,81.6766481,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Korenda,NA,19.59791965,81.39680021,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Shamtapur,NA,19.5992242,82.00130187,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Chema,NA,19.600005,81.666695,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Mardapal,NA,19.600008,81.666692,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Bhiragaon B,NA,19.60270009,81.63000505,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Belgaon,NA,19.603685,81.933021,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Adaka Chhepda,NA,19.60667343,81.67401352,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Tamarawand,NA,19.60877351,81.94210985,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Dongariguda,NA,19.60943263,81.69841659,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Amrawati,NA,19.60992848,81.94511762,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Jondhrapadar,NA,19.61032768,81.64314393,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Palari,NA,19.61045329,81.68367375,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Mulmula,NA,19.61110528,81.79527959,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Chipawand,NA,19.61116893,81.79494071,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Dev Khargaon,NA,19.6113257,81.63943442,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Binjoli,NA,19.61578,81.99015,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Pharasgaon,NA,19.62249563,81.3503911,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Banjugani,NA,19.62261439,81.55403967,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Newta,NA,19.6247628,81.74667229,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Bunagaon,NA,19.62564496,81.60877956,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Chimadi,NA,19.63248524,81.46392843,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Malgaon,NA,19.63873823,81.83612867,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Keshkal,sub_cen,Singanpur,NA,19.64158004,81.8377775,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Badejamhari,NA,19.64519839,81.25173312,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Bhatpal,NA,19.65303732,81.45909264,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Kiwaibalenga,NA,19.65370188,81.55599326,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Erla,NA,19.65909429,82.01333179,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Benur,NA,19.65909791,81.42918273,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Girola,NA,19.65940335,81.68068257,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Masora,NA,19.66003902,81.68228793,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Halamimunmeta,NA,19.66535346,81.31325162,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Dhanpur,NA,19.6734165,81.80498554,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Malakot,NA,19.67420965,81.57358835,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Pharasgaon,sub_cen,Jaitpur,NA,19.6765,81.65973667,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Bakulwahi,NA,19.67787545,81.24599298,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Pharasgaon,sub_cen,Kabonga,NA,19.69643667,81.63177,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Kondagaon,sub_cen,Palli,NA,19.69663674,81.75094155,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Torega,NA,19.69860828,82.0169236,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Nelwad,NA,19.69996465,81.34100488,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Remawand,NA,19.70429513,81.38630629,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Gardhbengal,NA,19.70666619,81.27901726,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,ORCHHA,sub_cen,Maspur,NA,19.71103,81.245485,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Devgaon,NA,19.71141466,81.298905,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Pharasgaon,sub_cen,Borgaon,NA,19.71331,81.627319,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Shampur,NA,19.71533426,81.77312702,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Brehbeda,NA,19.71932462,81.20794856,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Tadopal,NA,19.72106302,81.24568487,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Narayanpur B,NA,19.72123065,81.26201532,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Narayanpur A,NA,19.72132167,81.2464519,Y,Physical,Rural,Public,NA
Chhattisgarh,Narayanpur,NARAYANPUR,sub_cen,Dandvan,NA,19.72145962,81.24676308,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Pharasgaon,sub_cen,Lanjoda,NA,19.72499167,81.65070333,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Majhiborand,NA,19.72532667,81.69722833,Y,Physical,Rural,Public,NA
Chhattisgarh,Kondagaon,Makdi,sub_cen,Babai,NA,19.72966249,81.82512322,Y,Physical,Rural,Public,NA
